"id","journal","publication_date","author","author_affiliate","author_notes","competing_interest","publication_year","publication_month","first_author","first_author_initials","author_count","competing_interest_boolean","nr_conceived","nr_performed","nr_analyzed","nr_wrote"
"10.1371_journal.pone.0014153","plos one","2010-12-10T00:00:00Z","Yao Dai; Jeffrey DeSano; Wenhua Tang; Xiaojie Meng; Yang Meng; Ezra Burstein; Theodore S Lawrence; Liang Xu","Department of Radiation Oncology, Division of Radiation and Cancer Biology, University of Michigan Medical School, Ann Arbor, Michigan, United States of America; Departments of Molecular Biosciences, Urology and Radiation Oncology, University of Kansas Cancer Center, University of Kansas, Lawrence, Kansas, United States of America; Departments of Internal Medicine and Molecular Biology, University of Texas Southwestern Medical Center, Dallas, Texas, United States of America","Conceived and designed the experiments: YD EB TSL LX. Performed the experiments: YD JTD WT XM YAM. Analyzed the data: YD LX. Contributed reagents/materials/analysis tools: EB. Wrote the paper: YD TSL LX. Revision: XM.","The authors have declared that no competing interests exist.","2010","12","Yao Dai","YD",8,FALSE,4,5,2,3,TRUE,TRUE,TRUE,1,"2",FALSE
"10.1371_journal.pone.0014154","plos one","2010-11-30T00:00:00Z","Cristina Belgiovine; Roberta Frapolli; Katiuscia Bonezzi; Ilaria Chiodi; Francesco Favero; Maurizia Mello-Grand; Angelo P Dei Tos; Elena Giulotto; Giulia Taraboletti; Maurizio D'Incalci; Chiara Mondello","Istituto di Genetica Molecolare, Consiglio Nazionale delle Ricerche (CNR), Pavia, Italy; Istituto di Ricerche Farmacologiche Mario Negri, Milan, Italy; Istituto di Ricerche Farmacologiche Mario Negri, Bergamo, Italy; Cancer Genomics Laboratory, Fondazione Edo ed Elvo Tempia, Biella, Italy; Ospedale Generale di Treviso, Treviso, Italy; Dipartimento di Genetica e Microbiologia, Università di Pavia, Pavia, Italy","Conceived and designed the experiments: CM. Performed the experiments: CB RF KB IC MMG APDT. Analyzed the data: FF. Wrote the paper: CM. Performed the bulk of the experiments: CB. Helped to draft the manuscript: CB IC EG GT MD. Carried out the in vivo experiments: RF. Performed the in vitro migration and invasion assays: KB. Conceived the transfection experiments: IC. Participated in the experimental work: IC. Analyzed microarray data: FF MMG. Performed the histological analysis: APDT. Discussed the results: EG. Participated in designing the study: GT MD.","The authors have declared that no competing interests exist.","2010","11","Cristina Belgiovine","CB",11,FALSE,1,6,1,1,TRUE,FALSE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0014155","plos one","2010-11-30T00:00:00Z","Olga A Gandelman; Vicki L Church; Cathy A Moore; Guy Kiddle; Christopher A Carne; Surendra Parmar; Hamid Jalal; Laurence C Tisi; James A H Murray","Lumora Ltd., Ely, United Kingdom; Institute of Biotechnology, University of Cambridge, Cambridge, United Kingdom; Clinic 1A, Addenbrooke's Hospital, Cambridge, United Kingdom; Clinical Microbiology and Public Health Laboratory, Addenbrooke's Hospital, Cambridge, United Kingdom; Cardiff School of Biosciences, Cardiff University, Cardiff, United Kingdom","Conceived and designed the experiments: OG VC CM GK HJ LT JAHM. Performed the experiments: OG VC CM GK SP. Analyzed the data: OG VC CM GK SP HJ LT JAHM. Contributed reagents/materials/analysis tools: OG VC CM GK CC SP HJ LT JAHM. Wrote the paper: OG LT JAHM.","LT and JM are the inventors of Bioluminescent Assay in Real-Time (BART). They filed a patent and co-founded Lumora Ltd, a company that has full rights for the use of the BART patent. OG, VC, GK, JM and LT declare financial interests in Lumora Ltd.","2010","11","Olga A Gandelman","OAG",9,TRUE,7,5,8,3,TRUE,TRUE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0014156","plos one","2010-11-30T00:00:00Z","Shanan S Tobe; Andrew C Kitchener; Adrian M T Linacre","Centre for Forensic Science, WestCHEM, Department of Pure and Applied Chemistry, University of Strathclyde, Glasgow, United Kingdom; Department of Natural Sciences, National Museums Scotland, Edinburgh, United Kingdom; Institute of Geography, School of Geosciences, University of Edinburgh, Edinburgh, United Kingdom; School of Biological Sciences, Flinders University, Adelaide, Australia","Conceived and designed the experiments: SST AL. Performed the experiments: SST. Analyzed the data: SST AK. Contributed reagents/materials/analysis tools: SST. Wrote the paper: SST AK AL.","The authors have declared that no competing interests exist.","2010","11","Shanan S Tobe","SST",3,FALSE,2,1,2,3,TRUE,TRUE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0014157","plos one","2010-11-30T00:00:00Z","Barbara Salani; Mario Passalacqua; Sara Maffioli; Lucia Briatore; Meriem Hamoudane; Paola Contini; Renzo Cordera; Davide Maggi","Department of Endocrinology and Medicine (DiSEM), University of Genova, Genova, Italy; Department of Experimental Medicine (DIMES), Centre of Excellence for Biomedical Research, University of Genova, Genova, Italy; Italian Institute of Biostructures and Biosystems (INBB), University of Genova, Genova, Italy; Department of Internal Medicine and Medical Specialties (DIMI), University of Genova, Genova, Italy","Conceived and designed the experiments: BS DM. Performed the experiments: BS MP SM MH PC. Analyzed the data: BS MP SM LB MH DM. Contributed reagents/materials/analysis tools: LB. Wrote the paper: BS MP RC DM.","The authors have declared that no competing interests exist.","2010","11","Barbara Salani","BS",8,FALSE,2,5,6,4,TRUE,TRUE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0014158","plos one","2010-11-30T00:00:00Z","Thiago Moreno L Souza; Jorge I F Salluh; Fernando A Bozza; Milene Mesquita; Márcio Soares; Fernando C Motta; Melissa Tassano Pitrowsky; Maria de Lourdes Oliveira; Vasiliy P Mishin; Larissa V Gubareva; Anne Whitney; Sandra Amaral Rocco; Vânia Maria C Gonçalves; Venceslaine Prado Marques; Eduardo Velasco; Marilda M Siqueira","Intensive Care Unit, Hospital do Câncer-I/INCA, Rio de Janeiro, Brazil; Laboratório de vírus respiratórios e do sarampo, Instituto Oswaldo Cruz/Fiocruz, Rio de Janeiro, Brazil; Intensive Care Unit, Instituto de Pesquisas Evandro Chagas/Fiocruz, Rio de Janeiro, Brazil; Pediatric Intensive Care Unit, Hospital de Câncer-I/INCA, Rio de Janeiro, Brazil; Infection Control Committee and Infectious Diseases Department, Hospital de Câncer-I/INCA, Rio de Janeiro, Brazil; Influenza Division, National Center for Immunization and Respiratory Diseases/Centers for Disease Control, Atlanta, Georgia, United States of America","Conceived and designed the experiments: TMLS JIFS FAB MTP VPM LVG AW SR VPM EV MMS. Performed the experiments: TMLS JIFS MM MS FCM MTP MdLO VPM LVG AW SR VPM EV. Analyzed the data: TMLS JIFS FAB MM MS FCM MTP MdLO VPM LVG AW SR VMCG VPM EV MMS. Wrote the paper: TMLS JIFS FAB MTP MMS.","The authors have declared that no competing interests exist.","2010","11","Thiago Moreno L Souza","TMLS",16,FALSE,10,12,15,5,TRUE,TRUE,TRUE,1,"8",FALSE
"10.1371_journal.pone.0014161","plos one","2010-12-07T00:00:00Z","Kristoffer C Aberg; Michael H Herzog","Laboratory of Psychophysics, Brain Mind Institute, Ecole Polytechnique Fédérale de Lausanne (EPFL), Lausanne, Switzerland","Conceived and designed the experiments: KCA MHH. Performed the experiments: KCA. Analyzed the data: KCA. Wrote the paper: KCA MHH.","The authors have declared that no competing interests exist.","2010","12","Kristoffer C Aberg","KCA",2,FALSE,2,1,1,2,TRUE,TRUE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0014164","plos one","2010-11-30T00:00:00Z","Meade Krosby; Sievert Rohwer","Department of Biology and Burke Museum, University of Washington, Seattle, Washington, United States of America","Conceived and designed the experiments: MK SR. Performed the experiments: MK SR. Analyzed the data: MK SR. Wrote the paper: MK SR.","The authors have declared that no competing interests exist.","2010","11","Meade Krosby","MK",2,FALSE,2,2,2,2,TRUE,TRUE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0014165","plos one","2010-11-30T00:00:00Z","Charles W Pemble; Perdeep K Mehta; Smriti Mehra; Zhenmei Li; Amanda Nourse; Richard E Lee; Stephen W White","Department of Structural Biology, St. Jude Children's Research Hospital, Memphis, Tennessee, United States of America; Department of Information Sciences, St. Jude Children's Research Hospital, Memphis, Tennessee, United States of America; The Hartwell Center, St. Jude Children's Research Hospital, Memphis, Tennessee, United States of America; Chemical Biology and Therapeutics, St. Jude Children's Research Hospital, Memphis, Tennessee, United States of America; Department of Molecular Sciences, University of Tennessee Health Science Center, Memphis, Tennessee, United States of America","Conceived and designed the experiments: AN REL SWW. Performed the experiments: CWP PM SM ZL AN. Analyzed the data: CWP PM SM ZL AN REL SWW. Wrote the paper: CWP AN REL SWW.","The authors have declared that no competing interests exist.","2010","11","Charles W Pemble","CWP",7,FALSE,3,5,7,4,TRUE,TRUE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0014171","plos one","2010-11-30T00:00:00Z","Narendranath Reddy Chintagari; Nili Jin; Li Gao; Yang Wang; Dong Xi; Lin Liu","Lundberg-Kienlen Lung Biology and Toxicology Laboratory, Department of Physiological Sciences, Oklahoma State University, Stillwater, Oklahoma, United States of America","Conceived and designed the experiments: NRC LL. Performed the experiments: NRC NJ LG YW DX. Analyzed the data: NRC NJ LL. Wrote the paper: NRC LL.","The authors have declared that no competing interests exist.","2010","11","Narendranath Reddy Chintagari","NRC",6,FALSE,2,5,3,2,TRUE,TRUE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0014173","plos one","2010-11-30T00:00:00Z","Kozo Nagai; Ken Yamamoto; Hiroshi Fujiwara; Jun An; Toshiki Ochi; Koichiro Suemori; Takahiro Yasumi; Hisamichi Tauchi; Katsuyoshi Koh; Maho Sato; Akira Morimoto; Toshio Heike; Eiichi Ishii; Masaki Yasukawa","Department of Bioregulatory Medicine, Ehime University Graduate School of Medicine, Ehime, Japan; Department of Pediatrics, Ehime University Graduate School of Medicine, Ehime, Japan; Department of Molecular Genetics, Medical Institute of Bioregulation, Kyushu University, Fukuoka, Japan; Proteo-Medicine Research Center, Ehime University, Ehime, Japan; Department of Pediatrics, Graduate School of Medicine, Kyoto University, Kyoto, Japan; Department of Pediatrics, Graduate School of Medicine, University of Tokyo, Tokyo, Japan; Department of Pediatrics, Osaka Medical Center and Research Institute for Maternal and Child Health, Osaka, Japan; Department of Pediatrics, School of Medicine, Jichi Medical University, Tochigi, Japan","Conceived and designed the experiments: HF EI MY. Performed the experiments: KN KY HF JA TO KS TY MY. Analyzed the data: KN KY HF JA TO KS HT TH EI MY. Contributed reagents/materials/analysis tools: KN KY HT KK MS AM EI. Wrote the paper: KN KY EI MY.","The authors have declared that no competing interests exist.","2010","11","Kozo Nagai","KN",14,FALSE,3,8,10,4,TRUE,TRUE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0014174","plos one","2010-11-30T00:00:00Z","Sukit Roongapinun; Sun-Young Oh; Fan Wu; Ampai Panthong; Tao Zheng; Zhou Zhu","Division of Allergy and Clinical Immunology, The Johns Hopkins Asthma and Allergy Center, Johns Hopkins University School of Medicine, Baltimore, Maryland, United States of America; Department of Pharmacology, Faculty of Medicine, Chiang Mai University, Chiang Mai, Thailand","Conceived and designed the experiments: ZZ. Performed the experiments: SR SYO FW TZ. Analyzed the data: SR SYO FW TZ ZZ. Contributed reagents/materials/analysis tools: AP TZ. Wrote the paper: ZZ.","The authors have declared that no competing interests exist.","2010","11","Sukit Roongapinun","SR",6,FALSE,1,4,5,1,TRUE,TRUE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0014175","plos one","2010-12-03T00:00:00Z","Elin Thysell; Izabella Surowiec; Emma Hörnberg; Sead Crnalic; Anders Widmark; Annika I Johansson; Pär Stattin; Anders Bergh; Thomas Moritz; Henrik Antti; Pernilla Wikström","Department of Chemistry, Umeå University, Umeå, Sweden; Department of Medical Biosciences, Umeå University, Umeå, Sweden; Department of Pathology, Surgical and Perioperative Sciences, Umeå University, Umeå, Sweden; Department of Urology and Andrology and Orthopedics, and Radiation Sciences, Oncology, Umeå University, Umeå, Sweden; Department of Forest Genetics and Plant Physiology, Umeå Plant Science Centre, Swedish University of Agricultural Sciences, Umeå, Sweden","Conceived and designed the experiments: HA PW. Performed the experiments: ET IS PW. Analyzed the data: ET EH. Contributed reagents/materials/analysis tools: SC AW AIJ PS AB TM. Wrote the paper: ET HA PW. Contributed clinical expertise: SC AW PS. Contributed histological and pathological expertise: AB. Contributed methodological expertise: TM.","The authors have declared that no competing interests exist.","2010","12","Elin Thysell","ET",11,FALSE,2,3,2,3,TRUE,TRUE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0014177","plos one","2010-12-01T00:00:00Z","Ali Ozer; Deniz Cemgil Arikan; Ekrem Kirecci; Hasan Cetin Ekerbicer","Department of Public Health, Medical Faculty, Kahramanmaras Sutcuimam University, Kahramanmaras, Turkey; Department of Obstetrics and Gynecology, Medical Faculty, Kahramanmaras Sutcuimam University, Kahramanmaras, Turkey; School of Health, Kahramanmaras Sutcuimam University, Kahramanmaras, Turkey","Conceived and designed the experiments: AO DCA EK HCE. Performed the experiments: AO EK HCE. Analyzed the data: AO. Contributed reagents/materials/analysis tools: AO DCA. Wrote the paper: AO DCA EK HCE.","The authors have declared that no competing interests exist.","2010","12","Ali Ozer","AO",4,FALSE,4,3,1,4,TRUE,TRUE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0014178","plos one","2010-12-02T00:00:00Z","Yan Fu; Nathan M Springer; Kai Ying; Cheng-Ting Yeh; A Leonardo Iniguez; Todd Richmond; Wei Wu; Brad Barbazuk; Dan Nettleton; Jeff Jeddeloh; Patrick S Schnable","Department of Agronomy, Iowa State University, Ames, Iowa, United States of America; Department of Plant Biology, University of Minnesota, St Paul, Minnesota, United States of America; Interdepartmental Genetics Graduate Program, Iowa State University, Ames, Iowa, United States of America; Department of Genetics, Development and Cell Biology, Iowa State University, Ames, Iowa, United States of America; Center for Plant Genomics, Iowa State University, Ames, Iowa, United States of America; Roche NimbleGen, Inc., Madison, Wisconsin, United States of America; Department of Biology and the Genetics Institute, University of Florida, Gainesville, Florida, United States of America; Department of Statistics, Iowa State University, Ames, Iowa, United States of America","Conceived and designed the experiments: YF NMS JAJ PSS. Performed the experiments: NMS ALI TR WW. Analyzed the data: YF NMS KY CTY WBB DN PSS. Contributed reagents/materials/analysis tools: JAJ PSS. Wrote the paper: YF NMS JAJ PSS.","Roche NimbleGen provided support for this study through the donation of reagents and team-member time. A. Leonardo Iniguez, Todd Richmond and Jeffrey A. Jeddeloh recognize a competing interest in this publication as employees of Roche NimbleGen, Inc. This does not alter the authors' adherence to all the PLoS ONE policies on sharing data and materials.","2010","12","Yan Fu","YF",11,TRUE,4,4,7,4,TRUE,TRUE,TRUE,1,"8",FALSE
"10.1371_journal.pone.0014180","plos one","2010-12-02T00:00:00Z","Yasuhisa Fukui; Sayoko Ihara","Laboratory of Signal Transduction, Hoshi University, Tokyo, Japan; Institute of Cellular and Systems Medicine, National Health Research Institutes, Zhunan, Taiwan, Republic of China; Graduate School of Agricultural and Life Sciences, University of Tokyo, Tokyo, Japan","Conceived and designed the experiments: YF SI. Performed the experiments: YF SI. Analyzed the data: YF SI. Wrote the paper: YF.","The authors have declared that no competing interests exist.","2010","12","Yasuhisa Fukui","YF",2,FALSE,2,2,2,1,TRUE,TRUE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0014185","plos one","2010-12-09T00:00:00Z","Taisuke Kato; Atsushi Kasai; Makoto Mizuno; Liang Fengyi; Norihito Shintani; Sadaaki Maeda; Minesuke Yokoyama; Miwako Ozaki; Hiroyuki Nawa","Department of Molecular Neurobiology, Brain Research Institute, Niigata University, Niigata, Japan; Department of Pharmacotherapeutics, Faculty of Pharmaceutical Sciences, Setsunan University, Osaka, Japan; Center for Transdisciplinary Research, Niigata University, Niigata, Japan; Department of Anatomy, Yong Loo Lin School of Medicine, National University of Singapore, Singapore, Singapore; Department of Molecular Neuropharmacology, Graduate School of Pharmaceutical Sciences, Osaka University, Suita, Osaka, Japan; Center for Bioresource-Based Researches, Brain Research Institute, Niigata University, Niigata, Japan; Consolidated Research Institute for Advanced Science and Medical Care, Waseda University, Tokyo, Japan; Neuroscience and Neuroengineering Group, Waseda Bioscience Institute of Singapore (WABIOS), Helios, Singapore","Conceived and designed the experiments: HN. Performed the experiments: TK AK MM LF MY. Analyzed the data: TK AK SM. Contributed reagents/materials/analysis tools: NS SM MY MO. Wrote the paper: TK HN.","HN was a recipient of the research grants from Astrazeneca Pharmaceutical, Inc. This does not alter the authors' adherence to the PLoS ONE policies on sharing data and materials.","2010","12","Taisuke Kato","TK",9,TRUE,1,5,3,2,TRUE,TRUE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0014189","plos one","2010-11-30T00:00:00Z","Anoop Shankar; Shirmila Syamala; Sita Kalidindi","Department of Community Medicine, West Virginia University School of Medicine, Morgantown, West Virginia, United States of America; Department of Medicine, West Virginia University School of Medicine, Morgantown, West Virginia, United States of America; Department of Statistics, West Virginia University, Morgantown, West Virginia, United States of America","Conceived and designed the experiments: AS. Analyzed the data: AS SK. Wrote the paper: AS SS.","The authors have declared that no competing interests exist.","2010","11","Anoop Shankar","AS",3,FALSE,1,NA,2,2,TRUE,TRUE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0014190","plos one","2010-12-01T00:00:00Z","Ehm A Andersson; Kasper Pilgaard; Charlotta Pisinger; Marie N Harder; Niels Grarup; Kristine Færch; Camilla Sandholt; Pernille Poulsen; Daniel R Witte; Torben Jørgensen; Allan Vaag; Oluf Pedersen; Torben Hansen","Hagedorn Research Institute, Gentofte, Denmark; Steno Diabetes Center, Gentofte, Denmark; Research Centre for Prevention and Health, Glostrup University Hospital, Glostrup, Denmark; Faculty of Health Sciences, University of Copenhagen, Copenhagen, Denmark; Faculty of Health Sciences, University of Southern Denmark, Odense, Denmark","Conceived and designed the experiments: EAA KP CP DRW TJ AV OP TH. Performed the experiments: EAA KP MNH. Analyzed the data: EAA KP MNH NG KF CS. Contributed reagents/materials/analysis tools: KP CP NG KF CS PP DRW TJ AV OP TH. Wrote the paper: EAA MNH. Discussed and revised the design, results and the paper: MNH EAA KP CP NG KF CS PP DRW TJ AV OP TH.","The authors have declared that no competing interests exist.","2010","12","Ehm A Andersson","EAA",13,FALSE,8,3,6,2,TRUE,TRUE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0014194","plos one","2010-12-02T00:00:00Z","Silke A Herzberg-Schäfer; Harald Staiger; Martin Heni; Caroline Ketterer; Martina Guthoff; Konstantinos Kantartzis; Fausto Machicao; Norbert Stefan; Hans-Ulrich Häring; Andreas Fritsche","Division of Endocrinology, Diabetology, Angiology, Nephrology, and Clinical Chemistry, Department of Internal Medicine, University Hospital Tübingen and Eberhard Karls University Tübingen, Member of the German Center for Diabetes Research (DZD), Tübingen, Germany; Division of Nutritional and Preventive Medicine, Department of Internal Medicine, University Hospital Tübingen, Tübingen, Germany","Conceived and designed the experiments: NS HUH AF. Performed the experiments: SAHS MH CK MG KK FM. Analyzed the data: SAHS HS. Contributed reagents/materials/analysis tools: HUH. Wrote the paper: SAHS HS. Contributed to discussion: SAHS HS FM NS HUH AF. Reviewed/edited manuscript: NS HUH AF.","Merck Sharp & Dohme provided an uncommitted grant (25,000.- €) for the evaluation of beta-cell function. This grant was used to pay for regulatory needs and patient reimbursement. The authors confirm that this grant does not alter their adherence to all the PLoS ONE policies on sharing data and materials.","2010","12","Silke A Herzberg-Schäfer","SAHS",10,TRUE,3,6,2,2,TRUE,TRUE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0014197","plos one","2010-12-01T00:00:00Z","Lesley M L Hall; Colin N Moran; Gillian R Milne; John Wilson; Niall G MacFarlane; Nita G Forouhi; Narayanan Hariharan; Ian P Salt; Naveed Sattar; Jason M R Gill","Institute of Cardiovascular and Medical Sciences, University of Glasgow, Glasgow, United Kingdom; School of Life Sciences, University of Glasgow, Glasgow, United Kingdom; MRC Epidemiology Unit, Institute of Metabolic Science, Addenbrooke's Hospital, Cambridge, United Kingdom; Pfizer Global Research and Development, Collegeville, Pennsylvania, United States of America","Conceived and designed the experiments: CNM NGM NGF IPS NS JG. Performed the experiments: LMLH CNM GRM JW NGM IPS JG. Analyzed the data: LMLH CNM GRM JW NGM NGF IPS NS JG. Wrote the paper: LMLH CNM IPS NS JG. Revised and edited the paper: GRM JW NGM NGF NH. Interpreted data: NH.","N. Hariharan was a paid employee of Wyeth (Pfizer) Pharmaceuticals. This does not alter the authors' adherence to all the PLoS ONE policies on sharing data and materials.","2010","12","Lesley M L Hall","LMLH",10,TRUE,6,7,9,5,TRUE,TRUE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0014207","plos one","2010-12-03T00:00:00Z","Yue Tang; Wei Xiang; Linda Terry; Hans A Kretzschmar; Otto Windl","Department of Molecular Pathogenesis and Genetics, Veterinary Laboratories Agency, Surrey, United Kingdom; Institute of Biochemistry, Emil-Fischer-Center, University Erlangen-Nuernberg, Erlangen, Germany; Institute of Neuropathology, Ludwig-Maximilians-University Munich, Munich, Germany","Conceived and designed the experiments: YT OW. Performed the experiments: YT WX. Analyzed the data: YT. Contributed reagents/materials/analysis tools: YT WX LT HAK OW. Wrote the paper: YT WX LT OW.","The authors have declared that no competing interests exist.","2010","12","Yue Tang","YT",5,FALSE,2,2,1,4,TRUE,TRUE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0014211","plos one","2010-12-03T00:00:00Z","Siu Man Tsang; Li Liu; Muy-Teck Teh; Ann Wheeler; Richard Grose; Ian R Hart; David R Garrod; Farida Fortune; Hong Wan","Centre for Clinical and Diagnostic Oral Sciences, Institute of Dentistry, Queen Mary University of London, Barts and The London School of Medicine and Dentistry, London, United Kingdom; Centre for Infectious Disease, Queen Mary University of London, Barts and The London School of Medicine and Dentistry, London, United Kingdom; Imaging Facility, Blizard Institute of Cell and Molecular Sciences, Queen Mary University of London, Barts and The London School of Medicine and Dentistry, London, United Kingdom; Centre for Tumor Biology, Institute of Cancer, Queen Mary University of London, Barts and The London School of Medicine and Dentistry, London, United Kingdom; Faculty of Life Sciences, University of Manchester, Manchester, United Kingdom; King Saud University, Riyadh, Saudi Arabia","Conceived and designed the experiments: HW. Performed the experiments: SMT LL MTT HW. Analyzed the data: SMT AW RG IRH DG HW. Contributed reagents/materials/analysis tools: AW RG HW. Wrote the paper: IRH DG FF HW.","The authors have declared that no competing interests exist.","2010","12","Siu Man Tsang","SMT",9,FALSE,1,4,6,4,TRUE,TRUE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0014221","plos one","2010-12-03T00:00:00Z","Francesca Carlini; Barbara Ridolfi; Agnese Molinari; Chiara Parisi; Giuseppina Bozzuto; Laura Toccacieli; Giuseppe Formisano; Daniela De Orsi; Silvia Paradisi; OlÌ Maria Victoria Grober; Maria Ravo; Alessandro Weisz; Romano Arcieri; Stefano Vella; Simona Gaudi","Department of Therapeutic Research and Drug Evaluation, Istituto Superiore di Sanità, Rome, Italy; Department of Technology and Health, Istituto Superiore di Sanità, Rome, Italy; Department of Cell Biology and Neurosciences, Istituto Superiore di Sanità, Rome, Italy; Department of General Pathology, Second University of Naples, Naples, Italy; Laboratory of Molecular Medicine, Faculty of Medicine, University of Salerno, Salerno, Italy","Conceived and designed the experiments: SG. Performed the experiments: FC BR CP GB LT GF DDO SP OMVG MR. Analyzed the data: FC BR AM AW. Wrote the paper: FC BR SG. Final approval of the version to be published: RA SV.","The authors have declared that no competing interests exist.","2010","12","Francesca Carlini","FC",15,FALSE,1,10,4,3,TRUE,TRUE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0014222","plos one","2010-12-03T00:00:00Z","Teun W J M van Herpen; Katarina Cankar; Marilise Nogueira; Dirk Bosch; Harro J Bouwmeester; Jules Beekwilder","Laboratory of Plant Physiology, Wageningen University, Wageningen, The Netherlands; Plant Research International, Wageningen, The Netherlands; Department of Chemistry, Utrecht University, Utrecht, The Netherlands","Conceived and designed the experiments: TWvH KC MN DB HJB JB. Performed the experiments: TWvH KC MN JB. Analyzed the data: TWvH KC JB. Wrote the paper: TWvH JB.","Part of this work has been supported by Dafra Pharma R&D, which performs research into antimalarial medicine with a commercial purpose. The company had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript. Their funding does not alter the authors' adherence to all the PLoS ONE policies on sharing data and materials.","2010","12","Teun W J M van Herpen","TWJMVH",6,TRUE,6,4,3,2,FALSE,FALSE,TRUE,1,"1",TRUE
"10.1371_journal.pone.0014224","plos one","2010-12-02T00:00:00Z","Emmanuel A Stamatakis; Ram M Adapa; Anthony R Absalom; David K Menon","Division of Anaesthesia, School of Clinical Medicine, University of Cambridge, Cambridge, United Kingdom","Conceived and designed the experiments: EAS RMA ARA DM. Performed the experiments: EAS RMA ARA DM. Analyzed the data: EAS RMA ARA DM. Wrote the paper: EAS RMA ARA DM.","Prof. D. K. Menon serves on the editorial boards of Neurocritical Care and PLoS Medicine.","2010","12","Emmanuel A Stamatakis","EAS",4,TRUE,4,4,4,4,TRUE,TRUE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0014226","plos one","2010-12-03T00:00:00Z","Nadia N Hansel; Venkataramana Sidhaye; Nicholas M Rafaels; Li Gao; Peisong Gao; Renaldo Williams; John E Connett; Terri H Beaty; Rasika A Mathias; Robert A Wise; Landon S King; Kathleen C Barnes","Department of Medicine, School of Medicine, Johns Hopkins University, Baltimore, Maryland, United States of America; Bloomberg School of Public Health, Johns Hopkins University, Baltimore, Maryland, United States of America; Division of Biostatistics, School of Public Health, University of Minnesota, Minneapolis, Minnesota, United States of America","Conceived and designed the experiments: NNH VS NR LG PG RW JC THB RM RW LSK KCB. Performed the experiments: VS RW. Analyzed the data: NNH NR THB RM KCB. Contributed reagents/materials/analysis tools: VS KCB. Wrote the paper: NNH VS NR LG PG RW JC THB RM RW LSK KCB.","The authors have declared that no competing interests exist.","2010","12","Nadia N Hansel","NNH",12,FALSE,11,2,5,11,TRUE,TRUE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0014228","plos one","2010-12-03T00:00:00Z","Vernat J Exil; Daiana Silva Avila; Alexandre Benedetto; Elizabeth A Exil; Margaret R Adams; Catherine Au; Michael Aschner","Thomas P. Graham Division of Pediatric Cardiology, Department of Pediatrics, Monroe Carell Jr. Children's Hospital at Vanderbilt University, Nashville, Tennessee, United States of America; Department of Pediatrics, Center for Molecular Toxicology, Monroe Carell Jr. Children's Hospital, Nashville, Tennessee, United States of America; London Centre for Nanotechnology, University College London, London, United Kingdom","Conceived and designed the experiments: VJE DSA AB MA. Performed the experiments: VJE DSA AB EAE CA MRA. Analyzed the data: VJE DSA AB CA. Contributed reagents/materials/analysis tools: VJE DSA AB MA. Wrote the paper: VJE. Took part in preparation of the manuscript: DSA AB MA.","The authors have declared that no competing interests exist.","2010","12","Vernat J Exil","VJE",7,FALSE,4,6,4,1,TRUE,TRUE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0014231","plos one","2010-12-06T00:00:00Z","Wiebke Ebeling; Riccardo C Natoli; Jan M Hemmi","ARC Centre of Excellence in Vision Science and Centre for Visual Sciences, Research School of Biology, ANU College of Medicine, Biology and Environment, The Australian National University, Canberra, Australia","Conceived and designed the experiments: WE RCN JMH. Performed the experiments: WE RCN. Analyzed the data: WE. Contributed reagents/materials/analysis tools: RCN JMH. Wrote the paper: WE.","The authors have declared that no competing interests exist.","2010","12","Wiebke Ebeling","WE",3,FALSE,3,2,1,1,TRUE,TRUE,FALSE,0,NA,FALSE
