"id","journal","publication_date","author","author_affiliate","author_notes","competing_interest","nr_pval","nr_error","nr_gross_error","publication_year","publication_month","first_author","first_author_initials","author_count","competing_interest_boolean","nr_conceived","nr_performed","nr_analyzed","nr_wrote"
"10.1371_journal.pone.0058946","plos one","2013-03-06T00:00:00Z","Barbara Penolazzi; Luigi Leone; Paolo Maria Russo","Department of Psychology, University of Bologna, Bologna, Italy; Department of General Psychology, University of Padova, Padova, Italy; Department of Developmental and Social Psychology, “Sapienza” University of Roma, Roma, Italy","Conceived and designed the experiments: BP PMR. Performed the experiments: BP LL PMR. Analyzed the data: BP PMR. Contributed reagents/materials/analysis tools: LL PMR. Wrote the paper: BP LL PMR.","The authors have declared that no competing interests exist.",NA,NA,NA,"2013","03","Barbara Penolazzi","BP",3,FALSE,2,3,2,3,TRUE,TRUE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0061098","plos one","2013-04-03T00:00:00Z","Tjibeng Jap; Sri Tiatri; Edo Sebastian Jaya; Mekar Sari Suteja","Science, Technology, and Society (STS) Research Group, Tarumanagara University, Jakarta, Indonesia; Faculty of Information Technology, Tarumanagara University, Jakarta, Indonesia; Faculty of Psychology, Tarumanagara University, Jakarta, Indonesia","Conceived and designed the experiments: TJ ST ESJ MSS. Performed the experiments: TJ ST ESJ MSS. Analyzed the data: TJ ST ESJ MSS. Contributed reagents/materials/analysis tools: TJ ST ESJ MSS. Wrote the paper: TJ ST ESJ MSS.","The authors have declared that no competing interests exist.",1,0,0,"2013","04","Tjibeng Jap","TJ",4,FALSE,4,4,4,4,TRUE,TRUE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0061272","plos one","2013-04-10T00:00:00Z","Jaroslav Flegr; Marek Preiss; Jiří Klose","Department of Biology, Faculty of Science, Charles University in Prague, Prague, Czech Republic; Department of Biochemistry & Brain Pathophysiology, Prague Psychiatric Center, Prague, Czech Republic; Central Medical Psychology Department, Military University Hospital Prague, Prague, Czech Republic","Conceived and designed the experiments: JF. Performed the experiments: JK MP. Analyzed the data: JF. Contributed reagents/materials/analysis tools: JF JK. Wrote the paper: JF.","The authors have declared that no competing interests exist.",NA,NA,NA,"2013","04","Jaroslav Flegr","JF",3,FALSE,1,2,1,1,TRUE,TRUE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0061454","plos one","2013-04-30T00:00:00Z","Rinus Gerardus Verdonschot; Mariko Nakayama; Qingfang Zhang; Katsuo Tamaoka; Niels Olaf Schiller","Graduate School of Languages and Cultures, Nagoya University, Nagoya, Japan; Leiden Institute for Brain and Cognition, Leiden University Centre for Linguistics & Cognitive Psychology Unit, Leiden University, Leiden, The Netherlands; Faculty of Letters, Arts and Sciences, Waseda University, Tokyo, Japan; Key Laboratory of Behavioral Science, Institute of Psychology, Chinese Academy of Sciences, Beijing, PR China","Conceived and designed the experiments: RV MN. Performed the experiments: RV. Analyzed the data: RV. Contributed reagents/materials/analysis tools: RV MN. Wrote the paper: RV MN QZ KT NS.","The authors have declared that no competing interests exist.",NA,NA,NA,"2013","04","Rinus Gerardus Verdonschot","RGV",5,FALSE,2,1,1,5,TRUE,TRUE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0061782","plos one","2013-04-15T00:00:00Z","Xianhua Wu; Xinguang Chen; Juan Han; Heng Meng; Jianghong Luo; Liesl Nydegger; Hanrong Wu","Department of Child and Adolescent Health and Maternal and Child Health, Huazhong University of Science and Technology, Wuhan, Hubei, China; Pediatric Prevention Research Center, Wayne State University, Detroit, Michigan, United States of America; Claremont Graduate University School of Community and Global Health, Claremont, California, United States of America","Conceived and designed the experiments: XW JH HM HW. Performed the experiments: XW JH HM JL. Analyzed the data: XW XC. Contributed reagents/materials/analysis tools: JL HM. Wrote the paper: XW XC LN.","The authors have declared that no competing interests exist.",NA,NA,NA,"2013","04","Xianhua Wu","XW",7,FALSE,4,4,2,3,TRUE,TRUE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0062296","plos one","2013-04-30T00:00:00Z","Antonio Schettino; Tom Loeys; Gilles Pourtois","Department of Experimental-Clinical and Health Psychology, Ghent University, Ghent, Belgium; Institute of Psychology I, University of Leipzig, Leipzig, Germany; Department of Data Analysis, Ghent University, Ghent, Belgium","Conceived and designed the experiments: AS GP. Performed the experiments: AS. Analyzed the data: AS TL. Contributed reagents/materials/analysis tools: TL. Wrote the paper: AS TL GP.","Gilles Pourtois is an Academic Editor for PLOS ONE. This does not alter the author's adherence to all the PLOS ONE policies on sharing data and materials.",23,1,0,"2013","04","Antonio Schettino","AS",3,TRUE,2,1,2,3,TRUE,TRUE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0062635","plos one","2013-05-06T00:00:00Z","Sophie Brasseur; Jacques Grégoire; Romain Bourdu; Moïra Mikolajczak","Department of Education and Technology, University of Namur, Namur, Belgium; Department of Psychology, Université catholique de Louvain, Louvain-la-Neuve, Belgium; Ecole de Psychologues Praticiens de Paris, Université Catholique de Paris, Paris, France","Conceived and designed the experiments: SB JG RB MM. Performed the experiments: SB RB MM. Analyzed the data: SB JG MM RB. Contributed reagents/materials/analysis tools: SB JG RB MM. Wrote the paper: SB MM.","The authors have declared that no competing interests exist.",NA,NA,NA,"2013","05","Sophie Brasseur","SB",4,FALSE,4,3,4,2,TRUE,TRUE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0062802","plos one","2013-04-29T00:00:00Z","Sarah E Donohue; Lawrence G Appelbaum; Christina J Park; Kenneth C Roberts; Marty G Woldorff","Center for Cognitive Neuroscience, Duke University, Durham, North Carolina, United States of America; Department of Neurobiology, Duke University, Durham, North Carolina, United States of America; Department of Neurology, Otto-van-Guericke University Magdeburg, Magdeburg, Germany; Leibniz Institute for Neurobiology, Magdeburg, Germany; Smith College, Northampton, Massachusetts, United States of America; Department of Psychiatry and Behavioral Sciences, Duke University, Durham, North Carolina, United States of America; Department of Psychology and Neuroscience, Duke University, Durham, North Carolina, United States of America","Conceived and designed the experiments: SED LGA MGW. Performed the experiments: SED CJP. Analyzed the data: SED LGA CJP KCR. Wrote the paper: SED LGA MGW.","The authors have declared that no competing interests exist.",NA,NA,NA,"2013","04","Sarah E Donohue","SED",5,FALSE,3,2,4,3,TRUE,TRUE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0064508","plos one","2013-05-15T00:00:00Z","Shui-I Shih","Psychology, University of Southampton, Southampton, United Kingdom","Conceived and designed the experiments: SIS. Performed the experiments: SIS. Analyzed the data: SIS. Contributed reagents/materials/analysis tools: SIS. Wrote the paper: SIS.","The author has declared that no competing interests exist.",NA,NA,NA,"2013","05","Shui-I Shih","SIS",1,FALSE,1,1,1,1,TRUE,TRUE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0064776","plos one","2013-05-21T00:00:00Z","Panagiotis Mitkidis; Jesper Sørensen; Kristoffer L Nielbo; Marc Andersen; Pierre Lienard","Department of Culture and Society, Aarhus University, Aarhus, Denmark; Interacting Minds Center, Aarhus University, Aarhus, Denmark; Center for Advanced Hindsight, Duke University, Durham, North Carolina, United States of America; Department of Anthropology, University of Nevada, Las Vegas, Nevada, United States of America; MindLab, Aarhus University, Aarhus, Denmark; Centre for Human Evolution, Cognition and Culture, British Columbia University, Vancouver, Canada","Conceived and designed the experiments: PM JS PL. Performed the experiments: PM MA. Analyzed the data: PM KLN. Contributed reagents/materials/analysis tools: PM JS KLN PL. Wrote the paper: PM PL.","The authors have declared that no competing interests exist.",NA,NA,NA,"2013","05","Panagiotis Mitkidis","PM",5,FALSE,3,2,2,2,TRUE,TRUE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0065152","plos one","2013-06-10T00:00:00Z","Yu-Hsuan Lin; Sheng-Hsuan Lin; Peng Li; Wei-Lieh Huang; Ching-Yen Chen","Department of Psychiatry, National Taiwan University Hospital, Yun-Lin Branch, Yunlin, Taiwan; Department of Epidemiology, Harvard School of Public Health, Boston, Massachusetts, United States of America; School of Medicine, Chang Gung University, Taoyuan, Taiwan; Department of Psychiatry, Chang Gung Memorial Hospital at Lin-Kou, Taoyuan, Taiwan","Conceived and designed the experiments: YHL CYC. Performed the experiments: YHL PL CYC. Analyzed the data: YHL SHL WLH CYC. Contributed reagents/materials/analysis tools: YHL CYC. Wrote the paper: YHL CYC.","The authors have declared that no competing interests exist.",NA,NA,NA,"2013","06","Yu-Hsuan Lin","YHL",5,FALSE,2,3,4,2,TRUE,TRUE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0065332","plos one","2013-07-26T00:00:00Z","Yannick Joye; Roos Pals; Linda Steg; Ben Lewis Evans","Research Center for Marketing and Consumer Science – Research Foundation Flanders (FWO), Faculty of Business and Economics, University of Leuven, Leuven, Belgium; School of Social Studies, Hanze University of Applied Sciences, Groningen, The Netherlands; Department of Psychology, Faculty of Behavioural and Social Sciences, University of Groningen, Groningen, The Netherlands","Conceived and designed the experiments: YJ RP LS. Performed the experiments: YJ RP LS. Analyzed the data: YJ RP. Contributed reagents/materials/analysis tools: YJ RP LS. Wrote the paper: YJ RP LS BLE.","The authors have declared that no competing interests exist.",11,0,0,"2013","07","Yannick Joye","YJ",4,FALSE,3,3,2,4,TRUE,TRUE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0065429","plos one","2013-06-04T00:00:00Z","Ineke Demeyer; Rudi De Raedt","Department of Experimental Clinical and Health Psychology, Ghent University, Ghent, Belgium","Conceived and designed the experiments: ID RDR. Performed the experiments: ID. Analyzed the data: ID. Contributed reagents/materials/analysis tools: ID RDR. Wrote the paper: ID RDR.","The authors have declared that no competing interests exist.",16,0,0,"2013","06","Ineke Demeyer","ID",2,FALSE,2,1,1,2,TRUE,TRUE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0067359","plos one","2013-06-24T00:00:00Z","David Berle; Michelle L Moulds","School of Psychology, The University of New South Wales, Sydney, New South Wales, Australia","Conceived and designed the experiments: DB MM. Performed the experiments: DB. Analyzed the data: DB. Contributed reagents/materials/analysis tools: DB MM. Wrote the paper: DB MM.","The authors have declared that no competing interests exist.",NA,NA,NA,"2013","06","David Berle","DB",2,FALSE,2,1,1,2,TRUE,TRUE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0069353","plos one","2013-07-09T00:00:00Z","Håvard Lorås; Ann-Katrin Stensdotter; Fredrik Öhberg; Hermundur Sigmundsson","Faculty of Health Education and Social Work, Division Physiotherapy, Sør-Trøndelag University College, Trondheim, Norway; Research Group for Learning and Skill Development, Department of Psychology, Norwegian University of Science and Technology, Trondheim, Norway; Department of Biomedical Engineering and Informatics, Radiation Science, Umeå University, Umeå, Sweden","Conceived and designed the experiments: HL AKS FO HS. Performed the experiments: HL. Analyzed the data: HL. Contributed reagents/materials/analysis tools: HL AKS FO HS. Wrote the paper: HL AKS FO HS.","The authors have declared that no competing interests exist.",NA,NA,NA,"2013","07","Håvard Lorås","HL",4,FALSE,4,1,1,4,TRUE,TRUE,TRUE,1,"3",FALSE
"10.1371_journal.pone.0069605","plos one","2013-07-31T00:00:00Z","Elizabeth R Tenney; Simine Vazire; Matthias R Mehl","Haas School of Business, University of California, Berkeley, California, United States of America; Department of Psychology, Washington University in St. Louis, St. Louis, Missouri, United States of America; Department of Psychology, University of Arizona, Tucson, Arizona, United States of America","Performed the experiments: SV MRM. Analyzed the data: ERT SV. Wrote the paper: ERT SV MRM.","The authors have declared that no competing interests exist.",NA,NA,NA,"2013","07","Elizabeth R Tenney","ERT",3,FALSE,NA,2,2,3,TRUE,TRUE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0070004","plos one","2013-07-23T00:00:00Z","Nathalie Peira; Gilles Pourtois; Mats Fredrikson","Department of Psychology, Uppsala University, Uppsala, Sweden; Department of Experimental Clinical and Health Psychology, Ghent University, Ghent, Belgium","Conceived and designed the experiments: NP GP MF. Performed the experiments: NP. Analyzed the data: NP. Contributed reagents/materials/analysis tools: NP GP. Wrote the paper: NP GP MF.","Co-author Gilles Pourtois is a PLOS ONE Editorial Board member. This does not alter the authors’ adherence to all the PLOS ONE policies on sharing data and materials. The authors declare no other competing interests.",NA,NA,NA,"2013","07","Nathalie Peira","NP",3,TRUE,3,1,1,3,TRUE,TRUE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0070156","plos one","2013-08-05T00:00:00Z","Myriam V Thoma; Roberto La Marca; Rebecca Brönnimann; Linda Finkel; Ulrike Ehlert; Urs M Nater","Department of Psychology, Brandeis University, Waltham, Massachusetts, United States of America; Clinical Psychology & Psychotherapy, University of Zürich, Zürich, Switzerland; Clinical Biopsychology, University of Marburg, Marburg, Germany","Conceived and designed the experiments: MVT UN. Performed the experiments: MVT RB LF. Analyzed the data: MVT RLM RB LF UN. Contributed reagents/materials/analysis tools: MVT UE. Wrote the manuscript: MT
RB
LF
UE
UN.","The authors have declared that no competing interests exist.",NA,NA,NA,"2013","08","Myriam V Thoma","MVT",6,FALSE,2,3,5,1,TRUE,TRUE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0070253","plos one","2013-07-30T00:00:00Z","Jonathan C Mitchell; Patricia A Bach; Jeffrey E Cassisi","Department of Psychology, University of Central Florida, Orlando, Florida, United States of America","Conceived and designed the experiments: JCM JEC. Performed the experiments: JCM JEC. Analyzed the data: JCM. Contributed reagents/materials/analysis tools: JCM JEC. Wrote the paper: JCM JEC PAC.","The authors have declared that no competing interests exist.",16,1,0,"2013","07","Jonathan C Mitchell","JCM",3,FALSE,2,2,1,3,TRUE,TRUE,TRUE,1,"2",FALSE
"10.1371_journal.pone.0070646","plos one","2013-08-06T00:00:00Z","Molly J Henry; J Devin McAuley","Michigan State University, East Lansing, Michigan, United States of America; Bowling Green State University, Bowling Green, Ohio, United States of America","Conceived and designed the experiments: MJH JDM. Performed the experiments: MJH. Analyzed the data: MJH. Wrote the paper: MJH JDM.","The authors have declared that no competing interests exist.",NA,NA,NA,"2013","08","Molly J Henry","MJH",2,FALSE,2,1,1,2,TRUE,TRUE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0070710","plos one","2013-08-27T00:00:00Z","Verena Conrad; Mario Kleiner; Andreas Bartels; Jessica Hartcher O'Brien; Heinrich H Bülthoff; Uta Noppeney","Max Planck Institute for Biological Cybernetics, Tübingen, Germany; Werner Reichardt Centre for Integrative Neurosciences, Tübingen, Germany; Department of Brain and Cognitive Engineering, Korea University, Anam-dong, Seongbuk-gu, Seoul, Korea; Computational Neuroscience and Cognitive Robotics Centre, University of Birmingham, Birmingham, United Kingdom","Conceived and designed the experiments: VC MK JHO UN. Performed the experiments: VC JHO. Analyzed the data: VC MK AB JHO UN. Contributed reagents/materials/analysis tools: VC MK AB JHO HHB UN. Wrote the paper: VC MK AB JHO HHB UN.","The authors have declared that no competing interests exist.",14,0,0,"2013","08","Verena Conrad","VC",6,FALSE,4,2,5,6,TRUE,TRUE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0070759","plos one","2013-09-11T00:00:00Z","Angelina Hawley-Dolan; Liane Young","Department of Psychology, Boston College, Chestnut Hill, Massachusetts, United States of America","Wrote the paper: AHD. Developed the study concept and contributed to the study design: LY AHD. Data collection and analyses: AHD. Supervision of data collection and analyses: LY. Approved the final version of the paper for submission: LY AHD.","Co-author Liane Young is a PLOS ONE Editorial Board member. This does not alter the authors’ adherence to all the PLOS ONE policies on sharing data and materials.",10,1,0,"2013","09","Angelina Hawley-Dolan","AHD",2,TRUE,NA,NA,NA,1,TRUE,FALSE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0071327","plos one","2013-08-07T00:00:00Z","Katharine H Greenaway; Winnifred R Louis; Matthew J Hornsey","The University of Queensland, School of Psychology, Brisbane, Queensland, Australia","Conceived and designed the experiments: KG WL MH. Performed the experiments: KG. Analyzed the data: KG. Contributed reagents/materials/analysis tools: KG WL MH. Wrote the paper: KG WL MH.","The authors have declared that no competing interests exist.",NA,NA,NA,"2013","08","Katharine H Greenaway","KHG",3,FALSE,3,1,1,3,TRUE,TRUE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0071678","plos one","2013-08-08T00:00:00Z","Annique Smeding; Céline Darnon; Carine Souchal; Marie-Christine Toczek-Capelle; Fabrizio Butera","University of Lausanne, Lausanne, Switzerland; Clermont University, Université Blaise Pascal and French University Institute, Clermont-Ferrand, France; Clermont University, Université Blaise Pascal, Clermont-Ferrand, France","Conceived and designed the experiments: AS CD FB. Performed the experiments: AS CD. Analyzed the data: AS CD. Wrote the paper: AS CD CS MCTC FB. Contributed to discussions regarding analyses and interpretation of data: CS MCTC FB.","The authors have declared that no competing interests exist.",13,0,0,"2013","08","Annique Smeding","AS",5,FALSE,3,2,2,5,TRUE,TRUE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0072412","plos one","2013-08-16T00:00:00Z","Manuela M Marin; Helmut Leder","Department of Basic Psychological Research and Research Methods, University of Vienna, Vienna, Austria","Conceived and designed the experiments: MMM HL. Performed the experiments: MMM. Analyzed the data: MMM. Contributed reagents/materials/analysis tools: MMM HL. Wrote the manuscript: MMM HL.","The authors have declared that no competing interests exist.",25,0,0,"2013","08","Manuela M Marin","MMM",2,FALSE,2,1,1,2,TRUE,TRUE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0073283","plos one","2013-09-04T00:00:00Z","Andy L Skinner; Christopher Kent; Jonathan M Rossiter; Christopher P Benton; Martin G M Groen; Jan M Noyes","School of Experimental Psychology, University of Bristol, Bristol, United Kingdom; Department of Engineering Mathematics, University of Bristol, Bristol, United Kingdom","Conceived and designed the experiments: ALS CK CB JMR MGMG JMN. Performed the experiments: ALS CK. Analyzed the data: ALS CK CPB. Contributed reagents/materials/analysis tools: JMR CPB. Wrote the paper: ALS CK JMR CPB MGMG JMN.","The authors have declared that no competing interests exist.",NA,NA,NA,"2013","09","Andy L Skinner","ALS",6,FALSE,6,2,3,6,TRUE,TRUE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0074036","plos one","2013-09-16T00:00:00Z","Tanja Sappok; Jan Budczies; Sven Bölte; Isabel Dziobek; Anton Dosen; Albert Diefenbacher","Evangelisches Krankenhaus Königin-Elisabeth-Herzberge, Department of Psychiatry, Berlin, Germany; Charité, Institute of Pathology, Berlin, Germany; Department of Women’s and Children’s Health, Center of Neurodevelopmental Disorders at Karolinska Institutet (KIND), Stockholm, Sweden; Cluster of Excellence Languages of Emotion, Freie Universität Berlin, Berlin, Germany; Department of Psychiatry, University Hospital, Radboud University, Nijmegen, The Netherlands","Conceived and designed the experiments: TS JB ID A. Diefenbacher. Performed the experiments: TS. Analyzed the data: TS JB SB ID A. Dosen A. Diefenbacher. Contributed reagents/materials/analysis tools: JB A. Dosen. Wrote the paper: TS JB SB ID A. Dosen A. Diefenbacher.","Sven Bölte receives royalities from Hans Huber Verlag. This does not alter the authors’ adherence to all the PLOS ONE policies on sharing data and materials.",NA,NA,NA,"2013","09","Tanja Sappok","TS",6,TRUE,4,1,5,5,TRUE,TRUE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0074084","plos one","2013-09-05T00:00:00Z","Martina Jakesch; Helmut Leder; Michael Forster","Faculty of Psychology, Department of Basic Psychological Research and Research Methods, University of Vienna, Vienna, Austria","Conceived and designed the experiments: MJ HL MF. Performed the experiments: MJ. Analyzed the data: MJ. Contributed reagents/materials/analysis tools: MJ HL. Wrote the manuscript: MJ HL MF.","The authors have declared that no competing interests exist.",27,5,1,"2013","09","Martina Jakesch","MJ",3,FALSE,3,1,1,3,TRUE,TRUE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0075161","plos one","2013-09-16T00:00:00Z","Tara C Marshall; Kathrine Bejanyan; Nelli Ferenczi","Department of Psychology, Brunel University, London, United Kingdom","Conceived and designed the experiments: TM KB NF. Performed the experiments: TM. Analyzed the data: TM. Contributed reagents/materials/analysis tools: TM. Wrote the paper: TM KB NF.","The authors have declared that no competing interests exist.",NA,NA,NA,"2013","09","Tara C Marshall","TCM",3,FALSE,3,1,1,3,TRUE,TRUE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0075300","plos one","2013-09-25T00:00:00Z","Aurélie Harf; Sara Skandrani; Rahmeth Radjack; Jordan Sibeoni; Marie Rose Moro; Anne Revah-Levy","Maison de Solenn-Maison des adolescents, Hôpital Cochin, AP-HP, Unité INSERM 669, Université Paris Descartes, Sorbonne Paris Cité, Paris, France; Centre de Recherche Didier Anzieu, Université Paris Ouest, Maison de Solenn-Maison des adolescents, Hôpital Cochin, AP-HP, Paris, France; Centre de Soins Psychothérapeutiques de Transition pour Adolescents, Hôpital d'Argenteuil, Unité INSERM 669, Université Paris Descartes, Sorbonne Paris Cité, Paris, France","Conceived and designed the experiments: AH MRM. Performed the experiments: AH SS. Analyzed the data: AH SS ARL MRM. Contributed reagents/materials/analysis tools: RR JS. Wrote the paper: AH ARL MRM.","The authors have declared that no competing intersts exist.",NA,NA,NA,"2013","09","Aurélie Harf","AH",6,TRUE,2,2,4,3,TRUE,TRUE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0076646","plos one","2013-10-04T00:00:00Z","Victor Blüml; Nestor D Kapusta; Stephan Doering; Elmar Brähler; Birgit Wagner; Anette Kersting","Department of Psychoanalysis and Psychotherapy, Medical University of Vienna, Vienna, Austria; Department of Medical Psychology and Medical Sociology, University of Leipzig, Leipzig, Germany; Integrated Research and Treatment Center (IFB) Adiposity Diseases, Leipzig University Medical Center, Leipzig, Germany; Department of Psychosomatic Medicine and Psychotherapy, University of Leipzig, Leipzig, Germany","Conceived and designed the experiments: EB BW AK. Analyzed the data: VB NDK SD EB BW AK. Contributed reagents/materials/analysis tools: VB NDK. Wrote the manuscript: VB NDK SD.","The authors have declared that no competing interests exist.",NA,NA,NA,"2013","10","Victor Blüml","VB",6,FALSE,3,NA,6,3,TRUE,TRUE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0079696","plos one","2013-11-04T00:00:00Z","Christine Otieno; Hans Spada; Alexander Renkl","Department of Psychology: Educational and Developmental Psychology, University of Freiburg, Freiburg, Germany; Department of Psychology: Cognition – Emotion - Communication, University of Freiburg, Freiburg, Germany; Department of Psychology: Educational and Developmental Psychology, University of Freiburg, Freiburg, Germany","Conceived and designed the experiments: CO HS AR. Performed the experiments: CO. Analyzed the data: CO AR. Contributed reagents/materials/analysis tools: CO HS AR. Wrote the manuscript: CO HS AR.","The authors have declared that no competing interests exist.",24,3,0,"2013","11","Christine Otieno","CO",3,FALSE,3,1,2,3,TRUE,TRUE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0080154","plos one","2013-11-19T00:00:00Z","Albert Flexas; Jaume Rosselló; Julia F Christensen; Marcos Nadal; Antonio Olivera La Rosa; Enric Munar","Human Evolution and Cognition Group, Associated group to IFISC (University of the Balearic Islands-CSIC), Palma de Mallorca, Balearic Islands, Spain; Department of Psychology, University of the Balearic Islands, Palma de Mallorca, Balearic Islands, Spain; Department of Basic Psychological Research and Research Methods, University of Vienna, Vienna, Austria","Conceived and designed the experiments: JR AF JFC MN AO EM. Performed the experiments: AF JFC AO. Analyzed the data: JR AF JFC. Contributed reagents/materials/analysis tools: AF JR. Wrote the manuscript: AF JR MN EM.","The authors have declared that no competing interests exist.",2,0,0,"2013","11","Albert Flexas","AF",6,FALSE,6,3,3,4,TRUE,TRUE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0081279","plos one","2013-11-07T00:00:00Z","David Dodell-Feder; Sarah Hope Lincoln; Joseph P Coulson; Christine I Hooker","Department of Psychology, Harvard University, Cambridge, Massachusetts, United States of America; No Affiliation, Cambridge, Massachusetts, United States of America","Conceived and designed the experiments: DDF JPC CIH. Performed the experiments: DDF. Analyzed the data: DDF SHL. Wrote the manuscript: DDF CIH.","The authors have declared that no competing interests exist.",20,2,0,"2013","11","David Dodell-Feder","DDF",4,FALSE,3,1,2,2,TRUE,TRUE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0082031","plos one","2013-12-11T00:00:00Z","Daniel Falkstedt; Kimmo Sorjonen; Tomas Hemmingsson; Ian J Deary; Bo Melin","Department of Public Health Sciences, Karolinska Institutet, Stockholm, Sweden; Division of Psychology, Department of Clinical Neuroscience, Karolinska Institutet, Stockholm, Sweden; Institute of Environmental Medicine, Karolinska Institutet, Stockholm, Sweden; Centre for Social Research on Alcohol and Drugs, Stockholm University, Stockholm, Sweden; Centre for Cognitive Ageing and Cognitive Epidemiology, Department of Psychology, The University of Edinburgh, Edinburgh, United Kingdom","Analyzed the data: DF. Wrote the paper: DF. Conceived the study: DF TH BM. Designed the analyses: DF TH ID KS BM. Interpreted the results: DF TH ID KS BM. Contributed to revisions of the manuscript: DF TH ID KS BM.","The authors have declared that no competing interests exist.",NA,NA,NA,"2013","12","Daniel Falkstedt","DF",5,FALSE,3,NA,1,1,TRUE,TRUE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0082939","plos one","2013-12-17T00:00:00Z","Fei He; Rong Cao; Ziqi Feng; Hao Guan; Jiaxi Peng","School of Public Management, Northwest University, Xi'an, People's Republic of China; School of Psychology, Beijing Normal University, Beijing, People's Republic of China; Department of Burns and Cutaneous Surgery, Xijing Hospital, People's Republic of China; Department of Psychology, Fourth Military Medical University, Xi'an, People's Republic of China","Conceived and designed the experiments: FH HG JP. Performed the experiments: FH RC HG JP. Analyzed the data: FH HG JP. Contributed reagents/materials/analysis tools: FH ZF JP. Wrote the paper: FH HG JP.","The authors have declared that no competing interests exist.",NA,NA,NA,"2013","12","Fei He","FH",5,FALSE,3,4,3,3,TRUE,TRUE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0083154","plos one","2013-12-27T00:00:00Z","Mirjam Cranmer; Skyler J Cranmer","Social Science Research Institute, Duke University, Durham, North Carolina, United States of America; Department of Political Science, University of North Carolina at Chapel Hill, Chapel Hill, North Carolina, United States of America; Alexander von Humboldt Fellow, University of Konstanz, Germany","Conceived and designed the experiments: MC SJC. Performed the experiments: MC SJC. Analyzed the data: MC SJC. Contributed reagents/materials/analysis tools: MC SJC. Wrote the paper: MC SJC.","The authors have declared that no competing interests exist.",NA,NA,NA,"2013","12","Mirjam Cranmer","MC",2,FALSE,2,2,2,2,TRUE,TRUE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0084911","plos one","2013-12-18T00:00:00Z","Matthias Zunhammer; Hanna Eberle; Peter Eichhammer; Volker Busch","Department of Experimental Psychology, University of Regensburg, Regensburg, Germany; Department of Psychiatry, University of Regensburg, Regensburg, Germany","Conceived and designed the experiments: MZ HE PE VB. Performed the experiments: MZ HE. Analyzed the data: MZ HE. Wrote the manuscript: MZ HE PE VB.","The authors have declared that no competing interests exist.",NA,NA,NA,"2013","12","Matthias Zunhammer","MZ",4,FALSE,4,2,2,4,TRUE,TRUE,FALSE,0,NA,FALSE
"10.1371_journal.pone.0084997","plos one","2014-01-22T00:00:00Z","Lin Li; Ang Li; Bibo Hao; Zengda Guan; Tingshao Zhu","Institute of Psychology, Chinese Academy of Sciences, Beijing, China; School of Computer and Control, University of Chinese Academy of Sciences, Beijing, China","Conceived and designed the experiments: TZ LL AL. Performed the experiments: LL AL BH. Analyzed the data: LL AL BH ZG. Wrote the paper: LL AL.","The authors have declared that no competing interests exist.",NA,NA,NA,"2014","01","Lin Li","LL",5,FALSE,3,3,4,2,TRUE,TRUE,FALSE,0,NA,FALSE
